iterationNum,speakerAlpha,listenerAlpha,discountFactor,guessingEpsilon,time,                 speakerID,listenerID,intendedName, word1, word2, topSpeakerChoice,topListenerChoice,correctProb,correct
0,5,5,0.95,0.01,67,2,1,danger,danger,game,fuwo,game,8.97065372767089E-05,false
0,5,5,0.95,0.01,68,1,2,game,shore,game,falu,game,0.999999999999994,true
0,5,5,0.95,0.01,69,2,1,purse,purse,danger,lipu,purse,0.999767385045655,true
0,5,5,0.95,0.01,70,1,2,shore,shore,meter,nihatate,shore,0.999999999999988,true
0,5,5,0.95,0.01,71,2,1,vitamin,game,vitamin,loqi,vitamin,0.999999999995975,true
0,5,5,0.95,0.01,72,1,2,meter,meter,game,hene,meter,1,true
0,5,5,0.95,0.01,73,2,1,coast,coast,vitamin,falu,coast,0.999887843847028,true
0,5,5,0.95,0.01,74,1,2,coast,coast,game,lipu,coast,0.999999999988239,true
0,5,5,0.95,0.01,75,2,1,shore,shore,game,nihatate,shore,0.999999999999981,true
0,5,5,0.95,0.01,76,1,2,bag,bag,shore,lipu,bag,0.999999999987438,true
0,5,5,0.95,0.01,77,2,1,vitamin,meter,vitamin,loqi,vitamin,0.999999999999487,true
0,5,5,0.95,0.01,78,1,2,danger,danger,threat,fuwo,threat,0.456249546775252,false
0,5,5,0.95,0.01,79,2,1,danger,danger,meter,falu,danger,0.999999999997582,true
0,5,5,0.95,0.01,80,1,2,shore,shore,cheek,nihatate,shore,0.999997453517378,true
0,5,5,0.95,0.01,81,2,1,danger,danger,vitamin,falu,danger,0.999999802145416,true
0,5,5,0.95,0.01,82,1,2,meter,danger,meter,hene,meter,0.999995204669961,true
0,5,5,0.95,0.01,83,2,1,coast,coast,meter,fuwo,coast,0.999999999985844,true
0,5,5,0.95,0.01,84,1,2,game,coast,game,falu,game,0.930715115197732,true
0,5,5,0.95,0.01,85,2,1,shore,shore,meter,nihatate,shore,0.999999999999996,true
0,5,5,0.95,0.01,86,1,2,game,game,vitamin,falu,game,0.999999999999861,true
0,5,5,0.95,0.01,87,2,1,game,threat,game,falu,game,0.999999995795833,true
0,5,5,0.95,0.01,88,1,2,meter,meter,cheek,hene,meter,0.999992783832627,true
0,5,5,0.95,0.01,89,2,1,purse,purse,game,lipu,purse,0.999999999999067,true
0,5,5,0.95,0.01,90,1,2,vitamin,danger,vitamin,loqi,vitamin,0.999997414478646,true
0,5,5,0.95,0.01,91,2,1,purse,purse,coast,lipu,purse,0.93067207460615,true
0,5,5,0.95,0.01,92,1,2,purse,purse,game,lipu,purse,1,true
0,5,5,0.95,0.01,93,2,1,meter,bag,meter,hene,meter,0.999962607234244,true
0,5,5,0.95,0.01,94,1,2,shore,shore,vitamin,nihatate,shore,0.999999999999998,true
0,5,5,0.95,0.01,95,2,1,danger,danger,cheek,fuwo,danger,0.915184285052841,true
0,5,5,0.95,0.01,96,1,2,cheek,threat,cheek,fuwo,threat,0.060675876696085,false
0,5,5,0.95,0.01,97,2,1,bag,bag,danger,lipu,bag,0.590073500884263,true
0,5,5,0.95,0.01,98,1,2,bag,bag,vitamin,lipu,bag,0.999999999863533,true
0,5,5,0.95,0.01,99,2,1,shore,shore,coast,nihatate,shore,0.999997427601897,true
0,5,5,0.95,0.01,100,1,2,purse,purse,bag,lipu,purse,0.961058003539813,true
0,5,5,0.95,0.01,101,2,1,vitamin,threat,vitamin,loqi,vitamin,0.999999999999994,true
0,5,5,0.95,0.01,102,1,2,cheek,meter,cheek,loqi,cheek,0.999999999939737,true
0,5,5,0.95,0.01,103,2,1,coast,danger,coast,fuwo,coast,0.33489986027817,true
0,5,5,0.95,0.01,104,1,2,meter,bag,meter,hene,meter,0.999999836530591,true
0,5,5,0.95,0.01,105,2,1,shore,danger,shore,nihatate,shore,0.999954947729542,true
0,5,5,0.95,0.01,106,1,2,cheek,shore,cheek,loqi,cheek,0.999999999998375,true
0,5,5,0.95,0.01,107,2,1,vitamin,coast,vitamin,loqi,vitamin,0.783900479886947,true
0,5,5,0.95,0.01,108,1,2,cheek,purse,cheek,loqi,cheek,0.99999999012509,true
0,5,5,0.95,0.01,109,2,1,coast,coast,cheek,fuwo,coast,0.999999999992726,true
0,5,5,0.95,0.01,110,1,2,cheek,coast,cheek,loqi,cheek,0.999999999995108,true
0,5,5,0.95,0.01,111,2,1,threat,threat,vitamin,falu,vitamin,0.000174952578234,false
0,5,5,0.95,0.01,112,1,2,vitamin,vitamin,cheek,loqi,vitamin,0.994920289068951,true
0,5,5,0.95,0.01,113,2,1,purse,purse,meter,lipu,purse,0.999999999999938,true
0,5,5,0.95,0.01,114,1,2,game,danger,game,fuwo,danger,0.219764354079902,false
0,5,5,0.95,0.01,115,2,1,coast,coast,meter,fuwo,coast,0.999999999975687,true
0,5,5,0.95,0.01,116,1,2,game,threat,game,falu,game,0.984653806465864,true
0,5,5,0.95,0.01,117,2,1,danger,danger,coast,hene,coast,7.02596001739967E-07,false
0,5,5,0.95,0.01,118,1,2,threat,threat,cheek,lipu,cheek,0.022730302104775,false
0,5,5,0.95,0.01,119,2,1,cheek,bag,cheek,falu,bag,2.56839791185817E-11,false
0,5,5,0.95,0.01,120,1,2,shore,shore,vitamin,loqi,vitamin,8.31188806405908E-14,false
1,5,5,0.95,0.01,0,1,2,threat,threat,coast,hene,threat,0.58948778184903,true
1,5,5,0.95,0.01,1,2,1,bag,bag,coast,fuwo,bag,0.519954612402642,true
1,5,5,0.95,0.01,2,1,2,coast,coast,meter,loqi,meter,0.292883678028139,false
1,5,5,0.95,0.01,3,2,1,shore,shore,cheek,loqi,shore,0.694750696374825,true
1,5,5,0.95,0.01,4,1,2,purse,purse,cheek,fuwo,purse,0.967090388221253,true
1,5,5,0.95,0.01,5,2,1,game,coast,game,lipu,coast,0.013563552968731,false
1,5,5,0.95,0.01,6,1,2,purse,purse,threat,fuwo,purse,0.999873258199879,true
1,5,5,0.95,0.01,7,2,1,meter,shore,meter,falu,shore,5.51432276806804E-10,false
1,5,5,0.95,0.01,8,1,2,danger,danger,cheek,lipu,danger,0.936749004386597,true
1,5,5,0.95,0.01,9,2,1,threat,threat,game,hene,threat,0.911930414336892,true
1,5,5,0.95,0.01,10,1,2,coast,purse,coast,falu,purse,0.851921641652904,false
1,5,5,0.95,0.01,11,2,1,vitamin,bag,vitamin,hene,bag,0.004010225788305,false
1,5,5,0.95,0.01,12,1,2,bag,bag,danger,fuwo,bag,0.995755930759391,true
1,5,5,0.95,0.01,13,2,1,danger,danger,meter,lipu,danger,0.998515347549573,true
1,5,5,0.95,0.01,14,1,2,vitamin,danger,vitamin,hene,vitamin,0.999993296642415,true
1,5,5,0.95,0.01,15,2,1,meter,bag,meter,loqi,meter,0.998934373537374,true
1,5,5,0.95,0.01,16,1,2,cheek,threat,cheek,loqi,cheek,0.992690952936656,true
1,5,5,0.95,0.01,17,2,1,purse,purse,vitamin,fuwo,purse,0.999999999991926,true
1,5,5,0.95,0.01,18,1,2,shore,shore,vitamin,qapamoma,vitamin,9.50425333252448E-05,false
1,5,5,0.95,0.01,19,2,1,meter,meter,vitamin,loqi,meter,0.999999999998796,true
1,5,5,0.95,0.01,20,1,2,game,meter,game,lipu,game,0.999999992822971,true
1,5,5,0.95,0.01,21,2,1,shore,shore,coast,falu,shore,0.714684664668559,true
1,5,5,0.95,0.01,22,1,2,purse,purse,meter,fuwo,purse,0.999999999999993,true
1,5,5,0.95,0.01,23,2,1,game,game,vitamin,lipu,game,0.999999999999999,true
1,5,5,0.95,0.01,24,1,2,threat,threat,meter,falu,threat,0.999999773308812,true
1,5,5,0.95,0.01,25,2,1,threat,threat,shore,loqi,shore,0.003661685852956,false
1,5,5,0.95,0.01,26,1,2,game,purse,game,lipu,game,0.999999999999988,true
1,5,5,0.95,0.01,27,2,1,danger,danger,shore,hene,danger,0.866187954107683,true
1,5,5,0.95,0.01,28,1,2,danger,purse,danger,loqi,danger,0.999907472402587,true
