iterationNum,speakerAlpha,listenerAlpha,discountFactor,guessingEpsilon,time,                 speakerID,listenerID,intendedName, word1, word2, topSpeakerChoice,topListenerChoice,correctProb,correct,3.35036496350365
0,3,3,0.95,0.01,64,1,2,threat,threat,coast,falu,threat,0.999900027504756,true,
0,3,3,0.95,0.01,65,2,1,shore,bag,shore,lipu,shore,0.999999971009653,true,
0,3,3,0.95,0.01,66,1,2,meter,purse,meter,fuwo,purse,0.829434792479795,false,
0,3,3,0.95,0.01,67,2,1,danger,danger,game,falu,game,0.007645237616459,false,
0,3,3,0.95,0.01,68,1,2,game,shore,game,fuwo,game,0.999999971575928,true,
0,3,3,0.95,0.01,69,2,1,purse,purse,danger,qapamoma,purse,0.99999451087489,true,
0,3,3,0.95,0.01,70,1,2,shore,shore,meter,lipu,shore,0.984921833774463,true,
0,3,3,0.95,0.01,71,2,1,vitamin,game,vitamin,loqi,vitamin,0.999999814097268,true,
0,3,3,0.95,0.01,72,1,2,meter,meter,game,falu,meter,0.951438369032051,true,
0,3,3,0.95,0.01,73,2,1,coast,coast,vitamin,lipu,coast,0.999925081309907,true,
0,3,3,0.95,0.01,74,1,2,coast,coast,game,hene,coast,0.999443101552032,true,
0,3,3,0.95,0.01,75,2,1,shore,shore,game,lipu,shore,0.999999990200366,true,
0,3,3,0.95,0.01,76,1,2,bag,bag,shore,qapamoma,bag,0.999999408985396,true,
0,3,3,0.95,0.01,77,2,1,vitamin,meter,vitamin,loqi,vitamin,0.999953471034792,true,
0,3,3,0.95,0.01,78,1,2,danger,danger,threat,nihatate,danger,0.910402009502541,true,
0,3,3,0.95,0.01,79,2,1,danger,danger,meter,nihatate,danger,0.999999742782746,true,
0,3,3,0.95,0.01,80,1,2,shore,shore,cheek,lipu,shore,0.99964533889054,true,
0,3,3,0.95,0.01,81,2,1,danger,danger,vitamin,nihatate,danger,0.999999760986394,true,
0,3,3,0.95,0.01,82,1,2,meter,danger,meter,falu,meter,0.999998879378302,true,
0,3,3,0.95,0.01,83,2,1,coast,coast,meter,falu,meter,0.002650852225834,false,
0,3,3,0.95,0.01,84,1,2,game,coast,game,fuwo,game,0.98919485158431,true,
0,3,3,0.95,0.01,85,2,1,shore,shore,meter,lipu,shore,0.999999999172286,true,
0,3,3,0.95,0.01,86,1,2,game,game,vitamin,fuwo,game,0.999999991182525,true,
0,3,3,0.95,0.01,87,2,1,game,threat,game,fuwo,game,0.999095290957903,true,
0,3,3,0.95,0.01,88,1,2,meter,meter,cheek,falu,meter,0.999534538205445,true,
0,3,3,0.95,0.01,89,2,1,purse,purse,game,qapamoma,purse,0.999999760799034,true,
0,3,3,0.95,0.01,90,1,2,vitamin,danger,vitamin,loqi,vitamin,0.999999997943987,true,
0,3,3,0.95,0.01,91,2,1,purse,purse,coast,qapamoma,purse,0.940423523889369,true,
0,3,3,0.95,0.01,92,1,2,purse,purse,game,qapamoma,purse,0.999999999079087,true,
0,3,3,0.95,0.01,93,2,1,meter,bag,meter,falu,meter,0.998652321284224,true,
0,3,3,0.95,0.01,94,1,2,shore,shore,vitamin,lipu,shore,0.999999998793345,true,
0,3,3,0.95,0.01,95,2,1,danger,danger,cheek,nihatate,danger,0.988903606371774,true,
